lcat,along,x,y,across,x1,y1,cos,sin,angle,culvert,overwrite
2,0,415355.9930474211,4965345.395280567,0.0,415355.9930474211,4965345.395280567,-0.0044115144084505885,0.999990269222968,180.25276197672272,0,0
2,10,415345.96141153265,4965357.351142158,12.0,415346.0143497056,4965345.351258927,-0.0044115144125677,0.9999902692229499,180.2527619769586,0,0
2,20,415335.9915368465,4965355.307139985,10.0,415336.0356520933,4965345.307237294,-0.004411524678943468,0.9999902691776591,180.25276256518436,0,0
2,30,415326.0172506557,4965354.263128076,9.0,415326.05695437774,4965345.263215654,-0.004411524674311663,0.9999902691776795,180.25276256491895,0,0
2,40,415316.28547893406,4965352.932292314,9.0,415317.63841003686,4965344.034563535,-0.15032567808706176,0.988636531040435,188.64580054553545,0,0
2,50,415306.7070819349,4965351.052061205,9.0,415309.83906320564,4965342.614603452,-0.3479979189709564,0.9374953057972524,200.3649076928152,0,0
2,60,415297.44656220346,4965347.518145365,10.0,415301.98176668584,4965338.6056866525,-0.4535204482387993,0.8912458712551091,206.96977760659377,0,0
2,67,415287.1393863863,4965352.371446966,19.0,415295.75627490284,4965335.437775413,-0.4535204482387993,0.8912458712551091,206.96977760659377,0,0
3,0,385173.5929323785,4965985.795731109,9.0,385173.41144772933,4965976.79756111,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
3,10,385163.59946325154,4965985.997289998,9.0,385163.41797860235,4965976.99912,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
3,20,385153.5858291635,4965985.199052213,8.0,385153.42450947536,4965977.20067888,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
3,30,385143.61252499797,4965986.400407769,9.0,385143.4310403486,4965977.40223777,0.020164961040589045,0.9997966665008599,178.8445545236763,0,0
3,40,385133.6190558803,4965986.601966654,9.0,385133.43757131475,4965977.603796653,0.020164951726960628,0.9997966666887069,178.84455505741641,0,0
3,50,385123.62558674393,4965986.803525539,9.0,385123.44410209457,4965977.8053555405,0.020164961039415112,0.9997966665008835,178.84455452374357,0,0
3,60,385113.63211762725,4965987.005084423,9.0,385113.4506330701,4965978.006914423,0.02016495079442372,0.9997966667075153,178.8445551108577,0,0
3,70,385103.63864848996,4965987.2066433085,9.0,385103.4571638406,4965978.20847331,0.020164961039415112,0.9997966665008835,178.84455452374357,0,0
3,80,385093.6451793722,4965987.408202194,9.0,385093.4636948067,4965978.410032193,0.020164951726960628,0.9997966666887069,178.84455505741641,0,0
3,90,385083.671875197,4965988.609557745,10.0,385083.47022558656,4965978.61159108,0.020164961040589045,0.9997966665008599,178.8445545236763,0,0
3,100,385073.65824110893,4965987.811319969,9.0,385073.47675645957,4965978.81314997,0.020164961039415112,0.9997966665008835,178.84455452374357,0,0
3,110,385063.6446070209,4965987.013082183,8.0,385063.4832873326,4965979.0147088505,0.020164961039415112,0.9997966665008835,178.84455452374357,0,0
3,120,385053.691467816,4965989.214234405,10.0,385053.4898182056,4965979.21626774,0.020164961039415112,0.9997966665008835,178.84455452374357,0,0
3,130,385043.6778337285,4965988.415996619,9.0,385043.4963490793,4965979.41782662,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
3,140,385033.6843646015,4965988.617555508,9.0,385033.5028799523,4965979.61938551,0.020164961020630406,0.9997966665012624,178.84455452482007,0,0
3,150,385023.6908954745,4965988.819114389,9.0,385023.5094108253,4965979.82094439,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
3,160,385013.6974263475,4965989.020673279,9.0,385013.51594169834,4965980.02250328,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
3,170,385003.72412218153,4965990.22202883,10.0,385003.5224726645,4965980.224062163,0.02016495170582783,0.9997966666891331,178.8445550586275,0,0
3,180,384993.6903231325,4965988.423994383,8.0,384993.52900344436,4965980.42562105,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
3,190,384983.7371839275,4965990.6251465995,10.0,384983.53553441976,4965980.627179933,0.020164950775639012,0.9997966667078942,178.8445551119342,0,0
3,200,384973.7033848784,4965988.827112152,8.0,384973.54206519027,4965980.82873882,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
3,210,384963.7099157514,4965989.028671043,8.0,384963.5485960633,4965981.030297711,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
3,220,384953.7366115855,4965990.230026589,9.0,384953.5551269363,4965981.23185659,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
3,230,384943.78347238054,4965992.431178812,11.0,384943.5616578093,4965981.43341548,0.02016496101945625,0.9997966665012861,178.84455452488737,0,0
